Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.300899982,,,10.9854002,,,4.657299995,,,
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44955842,,,,,,,,,,,13.58737974,,11.81304705,12.4060052,11.09444221,10.4060943,10.29856572,10.41511497,10.97938652,11.6749496,11.90384148,11.44751236,11.4235046,11.79980476,11.80108359,12.45236907,,
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.159999847,,,1.299999952,,,,,,,,,,5.179999828,,,1.090000033,,,,,,,,,,,,3.068599939,
South Asia (IDA & IBRD),TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.537266945,,,,,,3.239466023,,,,,3.078605119,,,,,2.392050179,,2.69323549,,,,,,5.157840726,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,,,,,,,,,,13.17000008,12.76000023,13.02999973,,15.39999962,15.23999977,14.98999977,,8.979999542,7.269999981,6.75,6.03000021,6.309999943,6.21999979,6.610000134,8.170000076,9.31000042,9.369999886,22.11000061,21.87999916,21.95000076,19.87000084,18.52000046,19.65999985,19.80999947,18.44000053,17.21999931,16.25,15.01000023,14.21000004,13.11999989,12.10000038,10.88000011,10.39000034,10.47999954,8.329999924,7.949999809,6.269999981,5.539999962,4.630000114,5.28000021,4.032800198,3.425400019,3.718300104,2.683399916,2.476799965,2.427599907,3.207400084,,,
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12999916,,,,,,,,15.93999958,,15.21000004,14.93999958,14.39999962,14.55000019,14.51000023,14.22999954,12.87220001,12.51010036,12.36480045,12.44349957,13.29049969,13.04889965,18.33399963,17.62960052,15.93379974,,15.15919971,15.51420021,15.37930012,15.45860004,15.13389969
Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,10.93000031,12.06000042,11.92000008,11.21000004,,,8.039999962,8.260000229,8.015000343,8.210000038,8.508999825,8.961999893,8.576999664,7.644000053,6.629000187,6.84100008,6.888000011,7.686999798,6.494999886,8.380999565,10.3579998,10.54199982,10.8380003,10.63599968,8.718299866,8.868300438,9.709899902,12.55220032,10.65970039,8.795900345,8.149499893,8.731900215,9.879799843,10.23600006,10.83860016,10.81919956,10.89019966,13.66549969
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53000021,,,,,,,,,,,,,,8.489100456,,,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.599999905,,,,,,,,,,2.994400024,3.599999905,,,,3.299400091,,,2.5,,3.470000029,,2.930000067,2.124900103,,,,,
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939999998,0.920000017,,,,,,,,,,3.5,3.599999905,,1.899999976,,,,3.599999905,,,3.550800085,1.909999967,,,,9.847399712,,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.619999886,7.650000095,8.930000305,11.31999969,11.86429977,11.70720005,11.06089973,10.13560009,9.056799889,8.590000153,7.179999828,6.810400009,6.350500107,6.36289978,8.840000153,8.100000381,7.851399899,7.528800011,7.170000076,9.270000458,9.140000343,9.350000381,9.5,8.79940033,8.19410038
Upper middle income,UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.010847623,2.979907673,3.265695295,3.557129478,3.886804779,4.428681261,4.676326744,4.717360973,5.548013545,5.588860092,5.063593136,5.592632125,6.063081812,6.0837497,5.910091775,5.965692543,5.60553448,5.537237986,5.452036311,5.852321079,5.399048051,5.316611817,5.235882436,5.11957547,5.113941492,,,5.539452896,5.454551098,6.190498998
Uruguay,URY,,,,,,,,,,,7.5,7.599999905,7.699999809,8.899999619,8.100000381,,,,,,7.300000191,6.599999905,11.69999981,,9.93999958,,10.69999981,9.100000381,,,8.529999733,8.949999809,8.960000038,8.350000381,9.039999962,10.02000046,11.93000031,11.43999958,9.362099648,10.4659996,12.6267004,15.05150032,16.64819908,16.6609993,12.97949982,12.00879955,10.84360027,9.403400421,8.025500298,7.740099907,7.158199787,6.307099819,6.451300144,6.443699837,6.547399998,7.48789978,7.840600014,7.8895998,8.335800171,9.350700378
United States,USA,5.5,6.699999809,5.5,5.699999809,5.199999809,4.5,3.799999952,3.799999952,3.599999905,3.5,4.900000095,5.900000095,5.599999905,4.900000095,5.599999905,8.5,7.699999809,7.099999905,6.099999905,5.800000191,7.099999905,7.599999905,9.699999809,9.600000381,7.5,7.199999809,7,6.199999809,5.5,5.300000191,5.599999905,6.800000191,7.5,6.900000095,6.118700027,5.650400162,5.451099873,5.000299931,4.510499954,4.218800068,3.992000103,4.731299877,5.783199787,5.988699913,5.528600216,5.083499908,4.623000145,4.622099876,5.784200191,9.254199982,9.633399963,8.949199677,8.069399834,7.374899864,6.167500019,5.28000021,4.86920023,4.355199814,3.89560008,3.669199944
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200000003,0.400000006,0.400000006,0.400000006,,,,,0.400000006,0.400000006,0.400000006,0.300000012,0.400000006,0.300000012,0.200000003,0.300000012,0.400000006,5,5.400000095,5,4.900000095,4.900000095,5.099999905,5.199999809,5.199999809,5.800000191,9.300000191,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,,,19.77000046,,,,,,,,,,21.10000038,,,,,,,18.79000092,,,,,,,,,,,
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,7.010000229,6.340000153,5.110000134,4.980000019,5.809999943,5.889999866,7,8.050000191,11.48999977,12.85999966,13.15999985,10.93000031,9.100000381,7.28000021,9.739999771,13.96000004,,,,8.56000042,10.23999977,11.77000046,,,,,8.829999924,16.17000008,16.78000069,,10.66259956,8.605799675,7.279099941,6.245100021,6.097400188,7.112199783,6.901800156,6.600599766,7.539999962,,,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929999948,2.869999886,2.289999962,2.329999924,2.25999999,2.75999999,2.119999886,2.25,2.140000105,,,2.026400089,,1.736799955,1.113600016,0.99879998,1.026900053,1.316400051,1.256100059,1.848500013,1.847800016,1.873999953,1.16079998,2.039999962
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.006400108,,,4.564700127,1.847599983,,,,,,,,,
World,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.835533078,,5.569206745,,,6.144866434,5.307555659,,6.53718758,6.422334943,,5.506476431,5.708601134,5.463122399,,6.255272337,5.394189937,5.86012293,5.407905934,5.63134094,5.562744089,,,5.765397117,5.280822921,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,,,,,,,,,,4.960000038,,,,,1.289999962,,,,,5.679999828,8.751999855,,8.720000267,,,14.47189999,,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,55,49.70000076,39.70000076,41.40000153,44.90000153,46.29999924,47.5,45.40000153,,,30.87859917,,35.15000153,32.93000031,27.46999931,30.34000015,29.42000008,25.55620003
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.340000153,,,,,11.46000004,,,,,16.22999954,16.04999924,15.69999981,15.32999992,14.97000027,14.63000011,17.81999969,,,,13.46710014,,,,,
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25.37000084,29.87960052,30.68790054,33.29140091,32.30960083,29.45289993,29.12220001,28.3423996,26.53989983,22.40710068,23.52319908,24.68309975,24.63890076,24.72719955,24.56130028,24.89010048,25.14940071,26.53650093,27.03540039,26.90620041,28.46809959
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,15,18.89999962,,19.70000076,,,15.30000019,,12,,12.93000031,,,,,15.89999962,,,7.929999828,,13.18999958,,7.849999905,,,,,11.62580013,12.00619984,
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,10.80000019,,,,,7.179999828,,,,,,,4.960000038,,,6.929999828,,6,,,,,4.389999866,,,,,,,5.368100166,,,4.774099827,,,,,
